"address","reward_type","claimablerewardstotal","maturatedrewardstotal","maturitydate","targetdatetime","is_latest","weekly_regular_distribution_total","per_week_distribution_amount","num_weeks","distribution_date","claimedrewardssincefinaldispensation","firstweekdistribution_amount"
sif1c6d7dfz8s6sk9tgsqzq26hut33gzta38kuh4mg,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1x7g6tmmeck6ld0eq0psmm7uacc9x2ehvwr93h9,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1jmswtyq43dw55a7mchpd4ap43tpknh082we7qz,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1hvxwpg9d5ey6hecyjntfts67ehqzgtrjjhy6ur,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1zxcn8tgwpm02zqmm2fe6c5vfjfvlglmjveel4u,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif18s7sn6n0lecum6wzh0zf9gdq8txtw90zfs5lwt,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1mw9lsz3rjzsv30z0888weyxrrawvkuedfqlrej,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1ktcwcrglg9nm5aqq2xv8dhute89ajnwpewutst,vs,1381.569126617215300000,1504.317234275046300000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.748107657831000000,40.916035885943666667,3,"2021-08-15",0.000000000000000000,1422.485162503158966667
sif1qup2gufj9rlnqqsv8phrg3u8ddmz9jk3jhmf4v,vs,1380.780869563295700000,1504.881326146531400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,124.100456583235700000,41.366818861078566667,3,"2021-08-15",0.000000000000000000,1422.147688424374266667
sif1dlc0hxzh36guw8naetk427heeqk0dzehmet28x,vs,1380.780869563295700000,1504.881326146531400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,124.100456583235700000,41.366818861078566667,3,"2021-08-15",0.000000000000000000,1422.147688424374266667
sif12ues75ly4g0cjfpndfkrpddwa5hmexeduyuhxw,vs,1380.780869563295700000,1504.881326146531400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,124.100456583235700000,41.366818861078566667,3,"2021-08-15",0.000000000000000000,1422.147688424374266667
sif1ml9qdnwpmt2zu230ydhnlelsqajpmy9m26kw6a,vs,1380.562666729999800000,1503.221353566093500000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.658686836093700000,40.886228945364566667,3,"2021-08-15",0.000000000000000000,1421.448895675364366667
sif1qqcpm5g3rlh26csdmafvcymswxylresayphnz8,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1yusthetclw952gkagmkhn338lvdkse0xhw2m5a,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1jfm857xqhlyx5z6slscmth9jxrjqdf8ln40nln,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1g7kgkcd2hxfd0tjryjhfuhhq9vpe0hpf5jr6u9,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif142vt9k27qmg9dfgt4gj02x879tnt330ce2y7pe,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif19783t2qhzr64t420ekf03vwf5xtkc608gwr44s,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1nch7axlmejcaxu4f5jlecwrv025tya3k8j4rmc,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif16u0c7jfqtzlqzcrujely72f2j0ukc5kd7wghg2,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1p7gruhvk6q7dmdyf5t36lmhlq4tn02d5cj8x0s,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif15kd8hnf4ra2sz8cf3m3hswnrcfeylgksnla2w8,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1w3gy4wjgv9yvljesttyemzezhju0gka5xtfjkz,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif17ww4w6tux6wlv7hyke5m0a2weelr82g5w038ev,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1urxnzzhw8cml8a9wlfexvejxsgww6gdsq00qqy,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1slyquracx9k4ywf7ah9qhscyeppyaan9qv6d9u,vs,1380.311200057952900000,1502.947544864583000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.636344806630100000,40.878781602210033333,3,"2021-08-15",0.000000000000000000,1421.189981660162933333
sif1e6gyfvqz2q26l920q8q8hzz8j5a7wm2cvzdu82,vs,1380.094035353792800000,1501.292095115709600000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,121.198059761916800000,40.399353253972266667,3,"2021-08-15",0.000000000000000000,1420.493388607765066667
sif1e92vuslmh2ddhgl0aqqpwn4hkhnt8ld0x52q5q,vs,1380.094035353792800000,1501.292095115709600000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,121.198059761916800000,40.399353253972266667,3,"2021-08-15",0.000000000000000000,1420.493388607765066667
sif1vmr20twpzcaw6w7uwc655367tava0tjr3pusa9,vs,1380.094035353792800000,1501.292095115709600000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,121.198059761916800000,40.399353253972266667,3,"2021-08-15",0.000000000000000000,1420.493388607765066667
sif1v40fgkd58ss8scclzrehhehv3cyq9guvhchk3m,vs,1380.094035353792800000,1501.292095115709600000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,121.198059761916800000,40.399353253972266667,3,"2021-08-15",0.000000000000000000,1420.493388607765066667
sif1syvtp8fcd2vjxpncqwn0nrafpjgaqvncmsqc5e,vs,1379.499790872781700000,1379.499790872781700000,2021-08-05 04:08:43,2021-08-05 01:59:59,true,0.000000000000000000,0.000000000000000000,3,"2021-08-15",0.000000000000000000,1379.499790872781700000
sif1x6ejk3q6lapn3yl9a7v5g9z0pde2xz6wqrty4x,vs,1379.260734913314500000,1501.803749168341700000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.543014255027200000,40.847671418342400000,3,"2021-08-15",0.000000000000000000,1420.108406331656900000
sif1phlprrrjk025lyklk0rr9jvatcavnffsrdzkew,vs,1379.260734913314500000,1501.803749168341700000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.543014255027200000,40.847671418342400000,3,"2021-08-15",0.000000000000000000,1420.108406331656900000
sif1pj9j3j0vjvce3yq5hfhc6u57pjcm2fspcz9um6,vs,1378.677623760469300000,1502.589046898796400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.911423138327100000,41.303807712775700000,3,"2021-08-15",0.000000000000000000,1419.981431473245000000
sif1sr3urr7pfl2xrgsjtn2534y0nvgsnqzjju55kh,vs,1378.312400363642600000,1499.353999262401400000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,121.041598898758800000,40.347199632919600000,3,"2021-08-15",0.000000000000000000,1418.659599996562200000
sif1s9fxwx6zkqfj5pwe5j7yykts2h9z739c3p0hrr,vs,1378.210269768672800000,1500.659953472096500000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.449683703423700000,40.816561234474566667,3,"2021-08-15",0.000000000000000000,1419.026831003147366667
sif1790u3qmeu3vhxg4sf8lwj3lgnr26jr345mezrf,vs,1378.168995041404500000,1506.309945244464200000,2021-08-19 01:28:43,2021-08-05 01:59:59,true,128.140950203059700000,42.713650067686566667,3,"2021-08-15",0.000000000000000000,1420.882645109091066667
sif1e9pnhlkgknflflh59xhd9nw86mcwek3hgad398,vs,1378.082665348817500000,1500.521011797547000000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.438346448729500000,40.812782149576500000,3,"2021-08-15",0.000000000000000000,1418.895447498394000000
sif1gw3czwfcjefxej7wf6hx05a6tuv3mehrcs2wwy,vs,1378.052843026880500000,1501.908112740712800000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.855269713832300000,41.285089904610766667,3,"2021-08-15",0.000000000000000000,1419.337932931491266667
sif1e2xz9ddc0j6q2hhrm7el2egjuhth67hazhplk2,vs,1377.972182962025700000,1503.242381413088000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.270198451062300000,41.756732817020766667,3,"2021-08-15",0.000000000000000000,1419.728915779046466667
sif1zt55t6czn0n4kappcw2yuwnm7trpslvhg9vc6y,vs,1377.972182962025700000,1503.242381413088000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.270198451062300000,41.756732817020766667,3,"2021-08-15",0.000000000000000000,1419.728915779046466667
sif1rw3lfj9y5y6l6wshejd57j0zezx0xxkvrpyydc,vs,1377.972182962025700000,1503.242381413088000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.270198451062300000,41.756732817020766667,3,"2021-08-15",0.000000000000000000,1419.728915779046466667
sif1jlrklyvuq52r4tlcar2gz2es79zdtulxh6v8gr,vs,1377.972182962025700000,1503.242381413088000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.270198451062300000,41.756732817020766667,3,"2021-08-15",0.000000000000000000,1419.728915779046466667
sif1ky8hvvarm5jc3w8e2ym5yrd7jvu6yq0m8r4jh4,vs,1377.972182962025700000,1503.242381413088000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.270198451062300000,41.756732817020766667,3,"2021-08-15",0.000000000000000000,1419.728915779046466667
sif1fc7v3240m74eenh8ck6gq025lca0cslfmdhady,vs,1377.626000859049600000,1501.442907274921700000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.816906415872100000,41.272302138624033333,3,"2021-08-15",0.000000000000000000,1418.898302997673633333
sif1kfpekafypfs68qkj2ef99zgsjqws8qne67ktve,vs,1377.626000859049600000,1501.442907274921700000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.816906415872100000,41.272302138624033333,3,"2021-08-15",0.000000000000000000,1418.898302997673633333
sif153s556n7xejaaa2pqt388r5l6dwvh3layu0sqv,vs,1377.626000859049600000,1501.442907274921700000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.816906415872100000,41.272302138624033333,3,"2021-08-15",0.000000000000000000,1418.898302997673633333
sif1t35xecrxk5sl8nfsd8lau9hxh0f3eg0vendm56,vs,1376.923497891281200000,1502.098361335912000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.174863444630800000,41.724954481543600000,3,"2021-08-15",0.000000000000000000,1418.648452372824800000
sif1ll9md94yczmtx4d839cyuwafp2hefv4pccazwp,vs,1376.923497891281200000,1502.098361335912000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.174863444630800000,41.724954481543600000,3,"2021-08-15",0.000000000000000000,1418.648452372824800000
sif13krz8nxewy999t8929x9vla0ympjhczrfcqfxe,vs,1376.804513817580300000,1497.713692084815600000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.909178267235300000,40.303059422411766667,3,"2021-08-15",0.000000000000000000,1417.107573239992066667
sif1mja5qd76rzeas79w5r94jlyez36tqw44xr6vda,vs,1376.623617276013400000,1500.350432452161400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.726815176148000000,41.242271725382666667,3,"2021-08-15",0.000000000000000000,1417.865889001396066667
sif1xn2vkhmknatgcmqhwt02m0nqfgp4n4x75xfkez,vs,1376.623617276013400000,1500.350432452161400000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.726815176148000000,41.242271725382666667,3,"2021-08-15",0.000000000000000000,1417.865889001396066667
sif1xzgzg4es7t9zraacv9havzp0desyupyap2p45d,vs,1376.414117410346800000,1500.122103364888000000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.707985954541200000,41.235995318180400000,3,"2021-08-15",0.000000000000000000,1417.650112728527200000
sif1p4zl94rsaahaslxr3q5tgee6e45m9e78tvtmzh,vs,1376.295962011804200000,1498.575565441933600000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.279603430129400000,40.759867810043133333,3,"2021-08-15",0.000000000000000000,1417.055829821847333333
sif10kt46lfhqr4tpke6afjsu37mez3e3l0m9ju6je,vs,1376.295962011804200000,1498.575565441933600000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.279603430129400000,40.759867810043133333,3,"2021-08-15",0.000000000000000000,1417.055829821847333333
sif1qhvr8ezmcs087m8eceg6qktjlr9z2amguvsa4y,vs,1376.204617544684900000,1499.893774277620000000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.689156732935100000,41.229718910978366667,3,"2021-08-15",0.000000000000000000,1417.434336455663266667
sif156rk9wdr75vyw8fczrmnp50akxvgul2p5kkdlv,vs,1376.159509594794000000,1497.012044431699500000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.852534836905500000,40.284178278968500000,3,"2021-08-15",0.000000000000000000,1416.443687873762500000
sif1qlvrt4paaleh5cpd4njagr5emx3z3azack0wem,vs,1376.109339479403400000,1498.372362079621800000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.263022600218400000,40.754340866739466667,3,"2021-08-15",0.000000000000000000,1416.863680346142866667
sif1pa5h30qrgt8uf6yqelffqfth28djhpv2jwuv2c,vs,1376.109339479403400000,1498.372362079621800000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.263022600218400000,40.754340866739466667,3,"2021-08-15",0.000000000000000000,1416.863680346142866667
sif1972q7azuz96gh3t7kfksmxrcldpsv80ecylwtw,vs,1376.109339479403400000,1498.372362079621800000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.263022600218400000,40.754340866739466667,3,"2021-08-15",0.000000000000000000,1416.863680346142866667
sif1zemrvvzzrktjh64qlgj6a08p0xzlvqqzaarqqj,vs,1376.109339479403400000,1498.372362079621800000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.263022600218400000,40.754340866739466667,3,"2021-08-15",0.000000000000000000,1416.863680346142866667
sif15se9rmqg8x0juyfqydu22a47kk54fqkr86xpff,vs,1376.109339479403400000,1498.372362079621800000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.263022600218400000,40.754340866739466667,3,"2021-08-15",0.000000000000000000,1416.863680346142866667
sif16wc7u44dqck7d78reap289d7mxj2qfeyd64xm4,vs,1375.957798144532300000,1509.622269964255800000,2021-08-19 14:48:43,2021-08-05 01:59:59,true,133.664471819723500000,44.554823939907833333,3,"2021-08-15",0.000000000000000000,1420.512622084440133333
sif1u2z5f8awpn6jfaqn5cja4sa7taxt22rwkl3j5a,vs,1375.874812820532700000,1500.954341258732000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.079528438199300000,41.693176146066433333,3,"2021-08-15",0.000000000000000000,1417.567988966599133333
sif157u8x3syp59ks86zaxa6kfqpmkvh29fy5qxpvn,vs,1375.874812820532700000,1500.954341258732000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.079528438199300000,41.693176146066433333,3,"2021-08-15",0.000000000000000000,1417.567988966599133333
sif1uc9j27qfpl69sszds8akfywvp8y2sg5t5k9j2s,vs,1375.874812820532700000,1500.954341258732000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.079528438199300000,41.693176146066433333,3,"2021-08-15",0.000000000000000000,1417.567988966599133333
sif10vakvrt8g36tucjrzcks6mgufjwxrc3rr8kj60,vs,1375.823318561835500000,1505.174228853942900000,2021-08-19 04:48:43,2021-08-05 01:59:59,true,129.350910292107400000,43.116970097369133333,3,"2021-08-15",0.000000000000000000,1418.940288659204633333
sif1va6cllj59ewcwq3j90v4qyfv2plzz32dcg9uk0,vs,1375.769944313458800000,1500.839939251015000000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,125.069994937556200000,41.689998312518733333,3,"2021-08-15",0.000000000000000000,1417.459942625977533333
sif1d6era0ped8cc8zsfj0wk2shtd0n0gcu5h98dwm,vs,1375.644526067104800000,1499.283343452480500000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.638817385375700000,41.212939128458566667,3,"2021-08-15",0.000000000000000000,1416.857465195563366667
sif126mtdmarqnalrnakja7dmj7lanhyjuw0dyjcqg,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif1k8x30cd4a9xewzx9pe4sxth52cq2z6cetxh484,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif1nzqzppusqzl3w8tc26qharsmrx474q43x5xgjd,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif10swlgjzrmjk8quym39s2mt82p7ttpvz6mktnf4,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif193msyvg7fms04j8cgva668zxt5avlezfnsj6ye,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif1s9cdg6v2nl5tw7sdp9r646ecf44dlwh8c0ecqw,vs,1375.036554732768500000,1495.790473137031800000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.753918404263300000,40.251306134754433333,3,"2021-08-15",0.000000000000000000,1415.287860867522933333
sif1f5vfta92qj9dsqr78khtrpuy4zg2zgd2gpn033,vs,1374.826500867708000000,1495.561972615266300000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.735471747558300000,40.245157249186100000,3,"2021-08-15",0.000000000000000000,1415.071658116894100000
sif13ggrgvru3tkrhv4uak67ascsa7yexslv07dzxw,vs,1374.366818162721800000,1500.730402391869800000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.363584229148000000,42.121194743049333333,3,"2021-08-15",0.000000000000000000,1416.488012905771133333
sif1ym669c9axrhya08y40ygl73hzfalrpy5v5ne8d,vs,1374.319118753711300000,1497.838812492188000000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.519693738476700000,41.173231246158900000,3,"2021-08-15",0.000000000000000000,1415.492349999870200000
sif1wnd4htnvue5ttvkvly4lrvkgpw9lxyzenp4q65,vs,1374.259875862156600000,1496.358579388631100000,2021-08-18 12:08:43,2021-08-05 01:59:59,true,122.098703526474500000,40.699567842158166667,3,"2021-08-15",0.000000000000000000,1414.959443704314766667
sif1nfmnw46dytl6uch55rpjulgsnj6ya7vrs3845e,vs,1374.167810646478300000,1500.513097502095000000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.345286855616700000,42.115095618538900000,3,"2021-08-15",0.000000000000000000,1416.282906265017200000
sif1y6wqmuxkgsd0y0wk98asfqwx29dejxyh9j7m5k,vs,1374.167810646478300000,1500.513097502095000000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.345286855616700000,42.115095618538900000,3,"2021-08-15",0.000000000000000000,1416.282906265017200000
sif1eesuuqgluyz2hlh7y9r4zmnzqdkq65aegwtjtm,vs,1373.777442679050000000,1498.666301104387200000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.888858425337200000,41.629619475112400000,3,"2021-08-15",0.000000000000000000,1415.407062154162400000
sif1haw0es6hqx8c0h2yzgfc27sg6fvyw7eg5lts28,vs,1373.777442679050000000,1498.666301104387200000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.888858425337200000,41.629619475112400000,3,"2021-08-15",0.000000000000000000,1415.407062154162400000
sif1cerjycj259p0ya0lj6puksahw875kr0wulumgz,vs,1373.777442679050000000,1498.666301104387200000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.888858425337200000,41.629619475112400000,3,"2021-08-15",0.000000000000000000,1415.407062154162400000
sif190f94vs0m3vxm3zsfkne76mrqd8c0j5tus2whg,vs,1373.777442679050000000,1498.666301104387200000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.888858425337200000,41.629619475112400000,3,"2021-08-15",0.000000000000000000,1415.407062154162400000
sif1m4qf4ddrf0nc6cfxypje3qzy9ez8zpcx7fgdkz,vs,1373.540336760338300000,1499.827931704148800000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.287594943810500000,42.095864981270166667,3,"2021-08-15",0.000000000000000000,1415.636201741608466667
sif13ytn76j8ca57nax5ectsxpaw7h3ct939ver22t,vs,1373.439741788712400000,1494.053430161061200000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.613688372348800000,40.204562790782933333,3,"2021-08-15",0.000000000000000000,1413.644304579495333333
sif1p30x6fa7e87q82czmjuutwurf72md50cxaa0aw,vs,1372.920001444833800000,1372.920001444833800000,2021-08-05 04:08:43,2021-08-05 01:59:59,true,0.000000000000000000,0.000000000000000000,3,"2021-08-15",0.000000000000000000,1372.920001444833800000
sif1rhznfp6433rmgru96rh5s8aq7hvvazvq592tfy,vs,1372.892037119651400000,1497.700404130497900000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.808367010846500000,41.602789003615500000,3,"2021-08-15",0.000000000000000000,1414.494826123266900000
sif1wkvskrrr6fc4pyuhq2d9vcxgm8x4jkakalg2zr,vs,1372.892037119651400000,1497.700404130497900000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.808367010846500000,41.602789003615500000,3,"2021-08-15",0.000000000000000000,1414.494826123266900000
sif1hf9z2mqqz6hfzljp34zph3t6xfhy6ynn3pj48q,vs,1372.740738170037500000,1493.293040955477400000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.552302785439900000,40.184100928479966667,3,"2021-08-15",0.000000000000000000,1412.924839098517466667
sif1rfshn9dllmp5w7pzlq29nan5weuyxnsqqyxr9r,vs,1372.681411335882000000,1511.786793364152600000,2021-08-20 04:08:43,2021-08-05 01:59:59,true,139.105382028270600000,46.368460676090200000,3,"2021-08-15",0.000000000000000000,1419.049872011972200000
sif17z7chyptkl9q7s8dcaz4xgtnu9nq3yh5tak80h,vs,1372.609993970188000000,1497.392720694719600000,2021-08-18 18:48:43,2021-08-05 01:59:59,true,124.782726724531600000,41.594242241510533333,3,"2021-08-15",0.000000000000000000,1414.204236211698533333
sif1t6qmcazp9kgdx6a7qurvtqhzxscd6sf35u98gh,vs,1372.267984117316000000,1492.778770257899200000,2021-08-18 08:48:43,2021-08-05 01:59:59,true,120.510786140583200000,40.170262046861066667,3,"2021-08-15",0.000000000000000000,1412.438246164177066667
sif1h0aht7sz935a5rhlahm42uygkmnanp63lekxxk,vs,1372.236628473467100000,1372.236628473467100000,2021-08-05 04:08:43,2021-08-05 01:59:59,true,0.000000000000000000,0.000000000000000000,3,"2021-08-15",0.000000000000000000,1372.236628473467100000
sif1jd8qyv4dgjwjap8qdr9ca0se8wupf03sshefsj,vs,1372.224120097086600000,1495.555521619499600000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.331401522413000000,41.110467174137666667,3,"2021-08-15",0.000000000000000000,1413.334587271224266667
sif130gzs8seqwuvdhrxve54zxmwwexw2lytjgrct6,vs,1372.224120097086600000,1495.555521619499600000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.331401522413000000,41.110467174137666667,3,"2021-08-15",0.000000000000000000,1413.334587271224266667
sif1jqr5gnpefz47y388q50lyv99kymkp7whhh80e4,vs,1372.224120097086600000,1495.555521619499600000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.331401522413000000,41.110467174137666667,3,"2021-08-15",0.000000000000000000,1413.334587271224266667
sif1t0une0w47yqmjsqpfgv5neut088pqwrnq3eaw2,vs,1372.224120097086600000,1495.555521619499600000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.331401522413000000,41.110467174137666667,3,"2021-08-15",0.000000000000000000,1413.334587271224266667
sif1fsjwdygh842ujc2sntg39nal45n3jvnrfcdmdp,vs,1372.224120097086600000,1495.555521619499600000,2021-08-18 15:28:43,2021-08-05 01:59:59,true,123.331401522413000000,41.110467174137666667,3,"2021-08-15",0.000000000000000000,1413.334587271224266667
sif126e08eefqthr6wqejfl0chz0yhnazlgc6l7qn0,vs,1372.180810007036600000,1498.343405808600400000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.162595801563800000,42.054198600521266667,3,"2021-08-15",0.000000000000000000,1414.235008607557866667
sif1cflzfqt77m9fr8ahxhc4ug5rtc5tppggy8lqkc,vs,1372.076231026013100000,1498.229211508942600000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.152980482929500000,42.050993494309833333,3,"2021-08-15",0.000000000000000000,1414.127224520322933333
sif158lzd0c0d0h0w33afauczlgr2uljjrvdtdsk3w,vs,1372.076231026013100000,1498.229211508942600000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.152980482929500000,42.050993494309833333,3,"2021-08-15",0.000000000000000000,1414.127224520322933333
sif1mm6qgzwrudelx33qs33zrkyrh3vwwst4zu65au,vs,1371.971652044990800000,1498.115017209286000000,2021-08-18 22:08:43,2021-08-05 01:59:59,true,126.143365164295200000,42.047788388098400000,3,"2021-08-15",0.000000000000000000,1414.019440433089200000
